fold,mean_train_time_sec,A_small_mean_revenue,A_small_std_revenue,B_baseline_mean_revenue,B_baseline_std_revenue,C_large_mean_revenue,C_large_std_revenue,D_high_c_rate_mean_revenue,D_high_c_rate_std_revenue
2,9321.106133699417,173692.27068055715,4058.073922522442,347068.4327916699,8364.442689393374,694247.3034722322,16791.356126044335,446983.48156250064,9797.769650470256
