fold,mean_train_time_sec,A_small_mean_revenue,A_small_std_revenue,B_baseline_mean_revenue,B_baseline_std_revenue,C_large_mean_revenue,C_large_std_revenue,D_high_c_rate_mean_revenue,D_high_c_rate_std_revenue
0,222.94456448554993,156469.0974166695,23802.935995015305,313345.13455000595,48621.620744610445,628371.320216676,93372.94166854897,417475.32871250005,60250.60649946455
