fold,mean_train_time_sec,A_small_mean_revenue,A_small_std_revenue,B_baseline_mean_revenue,B_baseline_std_revenue,C_large_mean_revenue,C_large_std_revenue,D_high_c_rate_mean_revenue,D_high_c_rate_std_revenue
2,220.24062924385072,153690.41432500104,11108.35116944987,307093.1096333354,22514.770278187672,615834.8181000056,44779.91514926335,400042.92297500034,25112.59006313323
