fold,mean_train_time_sec,A_small_mean_revenue,A_small_std_revenue,B_baseline_mean_revenue,B_baseline_std_revenue,C_large_mean_revenue,C_large_std_revenue,D_high_c_rate_mean_revenue,D_high_c_rate_std_revenue
1,438.36768345832826,128081.6950791661,12202.375000538292,254968.11606666486,23848.055420070217,510366.6850999985,48892.51881106939,343436.82258750004,31438.724488134423
