fold,mean_train_time_sec,A_small_mean_revenue,A_small_std_revenue,B_baseline_mean_revenue,B_baseline_std_revenue,C_large_mean_revenue,C_large_std_revenue,D_high_c_rate_mean_revenue,D_high_c_rate_std_revenue
3,118.20733923912049,36640.81982916561,47446.34168973975,77957.69438333115,94650.81473962557,155713.44334999562,190514.9480527212,105976.5200125,128461.73615438612
