fold,mean_train_time_sec,A_small_mean_revenue,A_small_std_revenue,B_baseline_mean_revenue,B_baseline_std_revenue,C_large_mean_revenue,C_large_std_revenue,D_high_c_rate_mean_revenue,D_high_c_rate_std_revenue
4,220.21915192604064,153535.5695083362,4548.237276516693,307117.1154500054,9635.067277285189,614392.4901666787,18591.08730349451,415435.9762500002,9544.864076620295
