fold,mean_train_time_sec,A_small_mean_revenue,A_small_std_revenue,B_baseline_mean_revenue,B_baseline_std_revenue,C_large_mean_revenue,C_large_std_revenue,D_high_c_rate_mean_revenue,D_high_c_rate_std_revenue
0,9178.209911028544,190360.93974305768,3261.3317111678816,381528.2305000041,6350.7975516955685,760769.3772777849,14435.074127534392,496181.70050000027,11293.363190862723
