fold,mean_train_time_sec,A_small_mean_revenue,A_small_std_revenue,B_baseline_mean_revenue,B_baseline_std_revenue,C_large_mean_revenue,C_large_std_revenue,D_high_c_rate_mean_revenue,D_high_c_rate_std_revenue
0,869.123288154602,181297.12954166488,14266.346269678033,363267.10099999496,28679.381918001614,725956.2677499888,55757.16828640202,478975.5691000001,32086.140875013385
