fold,mean_train_time_sec,A_small_mean_revenue,A_small_std_revenue,B_baseline_mean_revenue,B_baseline_std_revenue,C_large_mean_revenue,C_large_std_revenue,D_high_c_rate_mean_revenue,D_high_c_rate_std_revenue
1,3787.7079861958823,156067.57071527868,12638.627287782509,312447.1256944468,26111.111939080063,625004.1210833356,53875.20131123323,404297.43552083406,23591.01777078785
