fold,mean_train_time_sec,A_small_mean_revenue,A_small_std_revenue,B_baseline_mean_revenue,B_baseline_std_revenue,C_large_mean_revenue,C_large_std_revenue,D_high_c_rate_mean_revenue,D_high_c_rate_std_revenue
4,6734.7421981493635,156394.0722986091,16091.080801897993,311313.53415277397,32775.14264606543,625557.5513888812,67041.61016771043,424520.3584583329,34202.76282629769
