fold,mean_train_time_sec,A_small_mean_revenue,A_small_std_revenue,B_baseline_mean_revenue,B_baseline_std_revenue,C_large_mean_revenue,C_large_std_revenue,D_high_c_rate_mean_revenue,D_high_c_rate_std_revenue
1,7889.092419465383,113615.61803472087,29932.399415637592,227117.09754166345,59381.63981700919,454551.5317222146,119048.10599118288,308839.7864375009,74670.95755009206
