fold,mean_train_time_sec,A_small_mean_revenue,A_small_std_revenue,B_baseline_mean_revenue,B_baseline_std_revenue,C_large_mean_revenue,C_large_std_revenue,D_high_c_rate_mean_revenue,D_high_c_rate_std_revenue
3,965.9662363529205,131549.70262499797,23607.1065079428,264723.9361916628,47048.79712541974,526979.4553833267,92405.92586492367,352385.7169624994,51265.38378652199
