fold,mean_train_time_sec,A_small_mean_revenue,A_small_std_revenue,B_baseline_mean_revenue,B_baseline_std_revenue,C_large_mean_revenue,C_large_std_revenue,D_high_c_rate_mean_revenue,D_high_c_rate_std_revenue
0,7753.536392052968,169236.58475694747,1599.2370947103466,340082.893763895,3493.219151672695,677427.1338333441,8298.874130491291,447888.0485000002,3677.602918162793
