fold,mean_train_time_sec,A_small_mean_revenue,A_small_std_revenue,B_baseline_mean_revenue,B_baseline_std_revenue,C_large_mean_revenue,C_large_std_revenue,D_high_c_rate_mean_revenue,D_high_c_rate_std_revenue
4,4485.3524394830065,184670.68877083543,2459.427348791097,371035.4219583366,3872.3491439882096,742797.4437777916,9902.082774370769,485382.9907916673,3644.981465367799
