fold,mean_train_time_sec,A_small_mean_revenue,A_small_std_revenue,B_baseline_mean_revenue,B_baseline_std_revenue,C_large_mean_revenue,C_large_std_revenue,D_high_c_rate_mean_revenue,D_high_c_rate_std_revenue
1,9113.329679489136,151315.0530833356,6092.990793196843,301777.73056944733,12959.927304409626,601780.4991388983,25470.23664939562,395090.4749583338,14015.150319889786
