fold,mean_train_time_sec,A_small_mean_revenue,A_small_std_revenue,B_baseline_mean_revenue,B_baseline_std_revenue,C_large_mean_revenue,C_large_std_revenue,D_high_c_rate_mean_revenue,D_high_c_rate_std_revenue
0,4600.939506848653,188768.84409028137,2855.565012870223,378152.0156944511,6676.142167135028,753343.3924444577,13355.223881153317,491379.592395833,11734.720360980371
