fold,mean_train_time_sec,A_small_mean_revenue,A_small_std_revenue,B_baseline_mean_revenue,B_baseline_std_revenue,C_large_mean_revenue,C_large_std_revenue,D_high_c_rate_mean_revenue,D_high_c_rate_std_revenue
0,443.3303933620453,167246.36823749339,4567.49342863081,334771.56359998626,8666.221114671745,667829.3968833046,16855.548398752737,443145.06347499957,13403.667809738381
