fold,mean_train_time_sec,A_small_mean_revenue,A_small_std_revenue,B_baseline_mean_revenue,B_baseline_std_revenue,C_large_mean_revenue,C_large_std_revenue,D_high_c_rate_mean_revenue,D_high_c_rate_std_revenue
4,18798.136616627376,174240.22746527856,11214.345046998162,349374.55515277846,21506.69368881938,699942.501111112,44192.58043765447,460973.94049999974,25458.17847578112
