fold,mean_train_time_sec,A_small_mean_revenue,A_small_std_revenue,B_baseline_mean_revenue,B_baseline_std_revenue,C_large_mean_revenue,C_large_std_revenue,D_high_c_rate_mean_revenue,D_high_c_rate_std_revenue
2,890.2354833602906,160029.92657083302,15101.520857262001,319716.6051999995,29406.93595724894,638794.583883333,61061.27480200061,414108.95886250056,30165.73115540664
