fold,mean_train_time_sec,A_small_mean_revenue,A_small_std_revenue,B_baseline_mean_revenue,B_baseline_std_revenue,C_large_mean_revenue,C_large_std_revenue,D_high_c_rate_mean_revenue,D_high_c_rate_std_revenue
0,128.75040836334227,40704.958362500016,23330.415635308713,80100.1387583329,43578.9102314531,170482.19026666615,86851.40464481771,120345.23977500018,65075.54636698682
