fold,mean_train_time_sec,A_small_mean_revenue,A_small_std_revenue,B_baseline_mean_revenue,B_baseline_std_revenue,C_large_mean_revenue,C_large_std_revenue,D_high_c_rate_mean_revenue,D_high_c_rate_std_revenue
4,2303.1371615727744,180103.3623055577,8631.603132908125,358687.3468055597,18148.206097761606,721435.7913333424,35706.92668909322,471399.0382708342,22053.773116888704
