fold,mean_train_time_sec,A_small_mean_revenue,A_small_std_revenue,B_baseline_mean_revenue,B_baseline_std_revenue,C_large_mean_revenue,C_large_std_revenue,D_high_c_rate_mean_revenue,D_high_c_rate_std_revenue
2,2195.841180086136,168365.63769444186,6096.595949745556,338149.7619722165,11135.768589115503,673581.0007777665,21905.412323532037,433573.30187500105,11750.236702465656
