fold,mean_train_time_sec,A_small_mean_revenue,A_small_std_revenue,B_baseline_mean_revenue,B_baseline_std_revenue,C_large_mean_revenue,C_large_std_revenue,D_high_c_rate_mean_revenue,D_high_c_rate_std_revenue
2,5514.630795081456,165943.4712638896,6753.845753346026,334350.9027222222,13297.678713642927,669208.1672222229,26757.049521791643,431761.3795624995,17303.169993410756
