fold,mean_train_time_sec,A_small_mean_revenue,A_small_std_revenue,B_baseline_mean_revenue,B_baseline_std_revenue,C_large_mean_revenue,C_large_std_revenue,D_high_c_rate_mean_revenue,D_high_c_rate_std_revenue
3,7732.094220002492,136417.76047222147,4953.687045404229,272460.3049166638,9910.04714770548,545541.4049722173,20919.58992385421,359717.8801875002,9864.270249133455
