fold,mean_train_time_sec,A_small_mean_revenue,A_small_std_revenue,B_baseline_mean_revenue,B_baseline_std_revenue,C_large_mean_revenue,C_large_std_revenue,D_high_c_rate_mean_revenue,D_high_c_rate_std_revenue
3,9702.12687087059,164643.53939583356,7620.201381936501,328973.2515416672,17700.833546068883,656371.154944446,37978.484485976434,429637.8534583328,15926.518968075878
