fold,mean_train_time_sec,A_small_mean_revenue,A_small_std_revenue,B_baseline_mean_revenue,B_baseline_std_revenue,C_large_mean_revenue,C_large_std_revenue,D_high_c_rate_mean_revenue,D_high_c_rate_std_revenue
1,135.7218985080719,32536.555029167026,25698.184797803344,68002.46141666762,51597.66548324237,130837.04680000208,98067.9769143879,96290.52001249985,74081.62042278546
